subject_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
10249,0.4387557728056054,2.967492119051692,0.5348431590907936,1429.25537109375,3.105876666666667,3.15756,3.2576,2.90247,0.1866939802547563,0.4197903552483186,0.3935156644969251,1.024341106414795,0.38341029584407793,1.3764013062725315e-05,0.020187463334352788,26.313499287454604,12.60670550865075,16.32624770527132,176,256,256,1.8249673718079664,7.785766594138441,9.00672363333094,17.40943693404642,17.237438201401034,42.91155022315344,40.906381728146535,62.57015675988513,1.0,1.0,1.0,3.7374769867803934,10.470468521118164,16.654062271118164,13.830205917358398,4171736.0,3.1337910294532776,40.00228500366211,12.32333755493164,-0.7621687498903906,176.91915893554688,302.7152404785156,275.4908142089844,6669.0,102.8115463256836,558.914465332031,150.94525146484375,0.3200627328124379,82.94129943847656,686.1602783203125,685.8175659179688,11613.0,540.8929565429687,833.2107788085937,88.082275390625,0.407583612859562,54.90971755981445,1000.205810546875,1000.0037841796875,231016.0,906.0673980712891,1094.4190368652344,57.44020462036133,0.21518474817276,0.4951191842556,0.5654915571212769,0.6893886580560896
10269,0.8692564533426368,1.5332161048952646,0.7796087485038558,93.66609954833984,2.4672706060606058,2.40683,2.5600727272727273,2.4349090909090907,0.18212554495168673,0.4050560280558791,0.41281842699243415,1.3338048458099365,0.49690634608268747,0.00025623540405948135,0.0015633567633454451,15.70948240484958,7.000469153762346,7.98981811131374,176,256,256,1.8616877758360661,6.035892760057028,5.383435257449496,8.252725236455396,5.128411615236608,13.509958568931761,12.419720276247892,18.620790644575305,1.0,0.6875,0.6875,64.03875416602092,35.185726165771484,62.953857421875,52.23204040527344,1919293.0,9.764997100830078,145.66862487792952,54.0024299621582,0.6723001480883855,146.12001037597656,292.4117126464844,275.43408203125,38533.0,80.3768280029297,560.4294799804688,147.94667053222656,0.002940452981349484,120.30877685546875,727.82373046875,725.5858764648438,20925.0,532.9284545898438,928.6737548828125,120.208984375,0.2877857350211239,118.29336547851562,1005.4259643554688,1000.0758056640625,448667.0,815.5359069824219,1213.1946044921874,121.18114471435547,0.22468803822994232,0.47138237953186035,0.5448195338249207,0.5872965434121808
10271,0.4387805197750488,3.0083103814524925,0.5559856870489059,973.0687866210938,3.305651978603563,3.3195459358106896,3.48503,3.11238,0.201812097619821,0.42275495947837827,0.37543294290180074,1.1126066446304321,0.4069881886243819,0.00025834387115323854,0.0038861080271405894,28.34482314826044,14.269225754034725,19.22384977943273,176,256,256,2.4291944224819777,8.370444273510266,9.183093271202274,16.74964111761458,17.50496150629557,34.74307752291686,34.19466284016931,50.3359494912955,0.9999982118606567,1.0,1.0,19.47627239105201,13.01492691040039,18.74928855895996,14.781530380249023,3758676.0,0.0,47.3635778427124,15.496757507324219,-0.7500093083245147,172.15707397460938,339.314453125,347.75323486328125,10142.0,119.78282432556152,564.7317199707021,143.1487274169922,0.15222410211557236,79.75212860107422,691.8773803710938,690.205322265625,10781.0,557.4863891601562,832.3497314453125,82.45360565185547,0.5432368954189193,56.167903900146484,999.650390625,999.9730224609375,190064.0,900.9082641601562,1096.4877136230468,59.70100402832031,0.2236536592245102,0.5094712972640991,0.5666963458061218,0.6580837928404989
10273,0.4453380380607203,2.9189383976761696,0.5107685869064986,1243.4620361328125,3.241897256986809,3.2871517709604277,3.41334,3.0252,0.18646164109092672,0.4305833458778787,0.38295501303119456,1.0044032335281372,0.3393549323081968,2.8317082207849303e-05,0.003706347482210518,29.331324483466048,14.00493963556193,19.027293292107103,176,256,256,3.052783393083733,7.513069444278588,9.634377388828723,18.33727932912385,26.399996590944138,44.92630386094396,45.573598357840915,65.39449462163464,1.0000025033950806,1.0,1.0,76.89868686604486,10.018118858337402,16.339616775512695,13.886124610900879,3923376.0,2.5481327772140503,39.687222480773926,12.778216361999512,-0.29954887315466827,111.45500946044922,371.371337890625,403.6996154785156,9899.0,127.24697723388672,544.2318115234375,132.23316955566406,0.2903602725028951,87.59845733642578,692.1309204101562,686.9974975585938,14370.0,550.2994171142578,854.1383514404297,91.43714141845703,0.46848298296940083,51.789005279541016,999.6531372070312,999.989990234375,200828.0,909.8203399658203,1088.6533691406248,54.53303527832031,0.21278412640094757,0.5065929293632507,0.5705827474594116,0.7248944514863433
10274,0.5023493167974651,2.651241009624519,0.578885408343958,844.7130737304688,3.320926666765015,3.3222700002950445,3.48207,3.15844,0.17198894705226123,0.4163302153951772,0.4116808375525616,1.054490327835083,0.4258969575166702,0.0005585221479306939,0.002433260537005314,31.338340333836495,14.062680141964835,17.091171044330466,176,256,256,1.8196406198190413,7.538940109267287,8.66403263824292,16.633517185642432,13.361585410693893,34.33644418871661,32.18939621281812,48.87015903904386,0.9999939799308777,1.0,1.0,73.17295753932568,13.406007766723633,21.113359451293945,17.30599594116211,3007634.0,3.6061357021331784,51.12702522277832,16.823396682739258,0.6033404089255767,163.88864135742188,297.491455078125,273.4171447753906,11362.0,96.83748512268066,562.0579559326167,150.25225830078125,0.09560824439643101,92.10829162597656,708.4920043945312,702.6241455078125,17293.0,565.2396850585938,871.8046386718747,93.1966323852539,0.4085227651601939,57.29157257080078,1000.6710815429688,1000.0264892578125,234586.0,902.9522705078125,1100.5642395019531,60.12104034423828,0.2142947018146515,0.5023091435432434,0.5657529234886169,0.6158246359208988
10280,0.5778688178483624,2.328581118343601,0.5975246974341484,664.2905883789062,3.1312134926958834,3.23272,3.2282109960159366,2.9327094820717132,0.18751456479570802,0.43047937378491014,0.3820060614193818,1.0987365245819092,0.5491856276988981,0.0,0.00235965857544398,27.098746344985972,12.757487243996234,17.39676455804616,176,256,256,1.6198118611841723,7.204123963381572,7.171251634789616,12.689819079803103,9.791714335657844,26.20296090916816,24.410349138858184,37.236372171748556,1.0,0.98046875,0.98046875,5.288947048465499,17.59487533569336,27.272125244140625,22.322778701782227,3136851.0,4.6041553020477295,67.0849838256836,21.016521453857422,-0.23698644807072622,168.53207397460938,298.8123474121094,262.9742431640625,4912.0,88.71099586486817,599.7827209472655,162.3321075439453,0.32067471726660823,93.61270141601562,709.17822265625,703.72802734375,12928.0,557.4174255371095,880.0123046875001,97.6802749633789,0.19113459661721732,77.62269592285156,1004.0104370117188,1000.05029296875,210502.0,881.5723083496093,1139.8508911132812,78.8071060180664,0.19802960753440857,0.48961517214775085,0.5467748641967773,0.5905195812985823
10290,0.4580388295132195,2.8624379350591647,0.5064396924301227,1377.3475341796875,3.1122866666666664,3.09321,3.32197,2.92168,0.18430244542627605,0.41330550666431715,0.4023920479094068,1.0788990259170532,0.32351661324501035,1.749901888122797e-05,0.0037921601515624064,33.627130871351525,15.927157775927675,19.918496130898102,176,256,256,1.7361991218007378,8.05152787793082,9.306216929970892,18.130923790181118,15.76513913760805,42.06362767756004,39.262416454272454,59.95848254764928,1.0,1.0,1.0,240.28640628169254,10.926480293273926,17.165111541748047,14.77684497833252,4436842.0,0.0,41.12123413085938,15.427539825439453,-0.8419331107773642,167.06881713867188,299.9552001953125,262.93377685546875,6935.0,100.37481994628907,558.8402526855468,151.43125915527344,0.15540741933605018,83.71037292480469,706.0848999023438,701.5446166992188,11620.0,568.5973114013672,856.175991821289,87.12811279296875,0.36698700062459455,52.992942810058594,999.7844848632812,999.9981689453125,193636.0,909.1633453369141,1089.7390747070312,55.154144287109375,0.21968185901641846,0.4924570322036743,0.5751178860664368,0.6439995649866046
10292,0.47051422248402025,2.8769646672691143,0.5837536290617311,835.8934326171875,3.1677666666666666,3.21601,3.3669,2.92039,0.19950592954781643,0.4074935774556759,0.3930004929965077,1.0666298866271973,0.3122287958860397,1.5075589950234849e-05,0.0023788654465642504,30.52377755756588,15.557798578538803,19.784078735131498,176,256,256,2.828410101328519,8.688078005671327,9.606359011661459,17.30258892798453,19.918341515128922,34.759514189764474,34.57420028108117,49.0447451383501,1.0,1.0,1.0,41.78236558633785,13.357848167419434,19.9831485748291,16.696367263793945,2954403.0,3.37665855884552,48.54054374694823,15.996392250061035,-0.46138656933103483,140.4996337890625,380.49554443359375,406.12335205078125,7426.0,126.96826553344727,584.5973815917969,143.57748413085938,-0.01623443406477998,81.40530395507812,710.3488159179688,708.7261962890625,9728.0,579.5751220703125,849.6175354003906,81.57037353515625,0.2720885482926372,55.64020538330078,999.265380859375,999.9937133789062,190061.0,902.7615356445312,1093.0413818359375,57.79430389404297,0.2139357030391693,0.49754801392555237,0.5781229734420776,0.6548177064122164
10304,0.4828773648968438,2.7570873312785333,0.534536994636094,945.6585693359375,3.507426666666666,3.56917,3.68023,3.27288,0.19855635568402558,0.41482928329744695,0.3866143610185275,1.07498300075531,0.39309149980545033,0.0,0.0014302674480068027,24.971160122336443,12.785281879209734,16.80026189296115,176,256,256,2.5849474070077276,7.822160054855463,9.29787138085331,17.486506680696742,22.1105981981822,41.43310522034034,40.816074021784495,58.90451864683096,1.0,1.0,1.0,58.398838547094314,11.12208080291748,18.799182891845703,15.52397346496582,3602862.0,2.8589652776718144,45.62018394470212,14.73515796661377,-0.7581096591895373,163.3463134765625,357.86956787109375,375.36590576171875,10170.0,119.412610244751,573.7985412597657,145.20506286621094,-0.026965193651626418,89.08892822265625,706.8553466796875,703.3991088867188,23964.0,563.4115112304687,861.4515655517578,89.9220199584961,0.49480331558993385,54.136199951171875,1000.3773803710938,1000.0067749023438,244666.0,907.1188507080078,1094.4642944335938,57.18722152709961,0.21810701489448547,0.5063015818595886,0.5825919508934021,0.6826454400260646
10316,0.5119086727104755,2.6219639946062765,0.5682679804268004,919.7513427734375,3.3703600000000002,3.39594,3.58172,3.13342,0.2074827076787803,0.4048250677668422,0.3876922245543775,1.1657634973526,0.4621269106864929,0.00015804725789108167,0.005720236861551103,24.573334392975433,12.829221128345074,16.478844233110646,176,256,256,2.493387566454967,8.330501477581842,8.878159784250272,15.810590308714009,19.476695849165456,35.35576411446271,34.72092390277857,49.33031174470757,1.0,1.0,1.0,106.78997726305904,13.280888557434082,20.857851028442383,17.878009796142578,4275175.0,3.852056407928467,50.089818191528316,16.477794647216797,-0.5804594920943642,171.517822265625,379.7345275878906,394.83050537109375,10204.0,117.89464836120605,627.4472503662109,158.34327697753906,0.04825791251184741,85.39645385742188,718.9907836914062,716.7301025390625,12394.0,581.093603515625,863.0344940185547,86.03337860107422,0.8592117224475979,59.622798919677734,1000.54052734375,1000.0213623046875,234923.0,898.0202880859375,1103.8839111328125,63.249961853027344,0.20607036352157593,0.4889095723628998,0.5689939856529236,0.6239788947669118
10321,0.45961426221278706,2.864288585525144,0.5466757065440263,1169.2318115234375,3.1861099999999998,3.19524,3.35077,3.01232,0.1698928062343142,0.4105416025808217,0.41956559118486414,1.1107605695724487,0.27929872274398804,5.539403048436442e-05,0.004835534114865209,30.210889091124915,13.793536793431372,16.73512382698675,176,256,256,2.0009958955213443,7.731011298815603,9.517006553271203,18.81901246547666,17.104356796921284,41.54301636292825,39.40950614257395,59.58114526787232,1.0,1.0,1.0,158.3545325178713,10.9955472946167,17.298965454101562,14.718924522399902,3833203.0,0.0,41.90810241699218,14.657493591308594,-0.4727834941363427,168.88157653808594,308.9537658691406,287.07269287109375,8767.0,112.20389404296876,545.2169494628905,143.45672607421875,0.007167644148731611,88.22895050048828,701.216552734375,697.2413940429688,17447.0,558.3359619140625,858.2021118164063,90.18502044677734,0.3647499472179878,50.91685485839844,999.2306518554688,999.9861450195312,252134.0,910.6682342529298,1084.9075927734375,53.13690948486328,0.23698045313358307,0.5071813464164734,0.5903878808021545,0.6949130562025299
10325,0.4673666322812848,2.824903988577842,0.5189044581090482,934.8953247070312,3.24029669759215,3.27439009277645,3.38573,3.06077,0.18382014374221195,0.4391847145576554,0.37699514170013265,1.122252345085144,0.41607424020767225,0.0,0.0024125455512156863,34.08689731857494,15.675907426479789,21.464343265899686,176,256,256,2.2800234342826315,8.248191155330142,9.335061675687598,17.476970437450017,18.574325364218936,37.68452428453488,36.53664914242277,53.35109777851449,1.000006079673767,1.0,1.0,4.309245766820433,12.27967643737793,18.26491928100586,15.277799606323242,2895098.0,2.8986274123191835,45.33086757659912,14.095739364624023,-0.47900338809595544,183.9869384765625,343.4831237792969,348.1514892578125,5342.0,116.37381668090819,581.3736236572266,152.68215942382812,0.1992717389894687,83.50270080566406,708.3688354492188,706.3472290039062,13513.0,570.351806640625,853.3880981445313,85.63345336914062,0.5427086565395101,53.73926544189453,998.328125,999.9967041015625,168394.0,900.6437713623047,1088.9003112792968,57.217796325683594,0.22552555799484253,0.5222178101539612,0.5708123445510864,0.6591363629293988
10329,0.46244010360796217,2.833090180894757,0.5683520724268842,732.114501953125,3.33366,3.40486,3.48077,3.11535,0.1853945637479589,0.41952929525440064,0.39507614099764043,0.9735883474349976,0.4511028289794923,5.885716728507995e-06,0.00529630536435524,27.714741369706424,13.389248154910957,17.587846224422005,176,256,256,2.7191831997282505,7.780200249631616,8.833291625883229,16.000491428289823,18.474370512702766,31.264445278968488,31.71016570612137,45.39168132669284,1.0,1.0,1.0,119.22821700638106,14.433062553405762,21.88959312438965,18.168228149414062,2996836.0,3.5610881447792053,53.584693908691406,18.033382415771484,-0.771672321385676,165.7528839111328,382.0386657714844,407.00189208984375,5709.0,125.44029083251954,592.4168334960937,149.66488647460938,0.2347143576634143,84.5228042602539,694.914306640625,688.7752075195312,22539.0,558.036669921875,852.7460144042968,88.52727508544922,0.40133822909110917,59.40326690673828,1000.2625732421875,1000.0070190429688,235469.0,897.8667114257812,1103.137451171875,62.49838638305664,0.20853134989738464,0.5059264898300171,0.5718259215354919,0.6938295179649087
10339,0.47162989105205977,2.7736321641504813,0.47930924358139937,1326.8446044921875,3.2364813127581034,3.3036639382743096,3.39859,3.00719,0.1930500381182504,0.4234121437328906,0.383537818148859,0.9901797771453857,0.30410188734531385,0.0,0.004715479049940985,33.89665090156666,16.596789679491657,22.0470087769187,176,256,256,2.3677722046515575,7.813326207772071,9.644353929503177,18.7519633760859,23.75580325479461,45.83098678367038,44.81802720587432,64.86729157915796,0.9999988079071045,1.0,1.0,112.7956910743561,10.099706649780273,15.942708969116211,13.009417533874512,4173933.0,2.6412825107574465,39.356433105468746,13.211713790893555,-0.9265402190317391,192.33741760253906,348.55548095703125,366.2239685058594,8111.0,115.2717170715332,584.4546203613281,154.66073608398438,0.0765897166751599,88.2452392578125,710.4817504882812,706.5391845703125,13498.0,565.5082580566407,867.6087982177734,90.42410278320312,0.6060276178766961,50.16270446777344,999.7852172851562,1000.0064697265625,175047.0,911.9627014160155,1086.8711059570312,53.32794189453125,0.21948212385177612,0.5059105753898621,0.577786922454834,0.7022130795276506
10340,0.4111255917309206,3.1927895443051946,0.6241594654565378,696.7680053710938,3.230836666666667,3.2213,3.42611,3.0451,0.1745336917078848,0.4268726684782161,0.3985936398138991,1.051940679550171,0.3985327422618865,0.0,0.004017066653677109,25.559692388812675,11.721458694703301,15.185934046116534,176,256,256,1.5222642809190001,7.76903570126466,8.837924683256485,17.222474067585797,11.714957841538338,35.08860829847132,33.165972924593916,52.69435263377209,1.0,1.0,1.0,6.188098034631134,12.432567596435547,21.191102981567383,18.067657470703125,2337087.0,3.4608226060867313,50.23448104858398,15.276025772094727,0.4050298074001635,140.56036376953125,262.3584289550781,222.3155517578125,6144.0,80.9275016784668,529.168829345703,146.03079223632812,0.39268073549198546,81.90060424804688,669.0103149414062,665.87890625,17984.0,533.2611877441407,817.6323669433592,85.70695495605469,0.43880142516265996,55.45867919921875,999.583251953125,999.9843139648438,270095.0,904.1505310058594,1093.8349853515624,58.06264877319336,0.22023886442184448,0.5050636529922485,0.5745341777801514,0.6395544249986369
