subject_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,provenance,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
50012,0.3962437270674322,3.020419043497746,0.6126769677444447,224.23802185058594,3.9007296171356387,3.7899521227823807,4.033199107806691,3.8790376208178436,0.21163061886847845,0.4162142264833264,0.37215515464819515,0.9174577593803406,0.4595680832862854,"{'md5sum': '1046bc727ef302ac7e99552703f47f75', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0,0.0037660577727579316,28.5137911886792,15.180598571729638,20.532508682654573,176,256,256,1.1611135485209283,8.518233021352458,10.25702461039757,21.091727261319328,8.431375724340425,20.18647109524739,19.099190868108725,28.679725784738356,1.0500000715255737,1.05078125,1.05078125,0.8313794246884596,22.843263626098633,40.724735260009766,37.59418487548828,2217150.0,8.4506546497345,83.4145751953125,23.195302963256836,38.83788791337681,103.73555755615234,356.5374450683594,293.98480224609375,13717.0,184.54775085449216,583.5778564453124,253.18289184570312,0.3766544840313095,73.8299560546875,711.4036254882812,703.8609008789062,15225.0,586.5223510742187,865.4637207031249,82.62720489501953,0.8709334679281562,43.514610290527344,999.7269897460938,1000.0032958984375,187182.0,921.3901641845703,1076.0185302734374,47.411983489990234,0.236912801861763,0.5092214941978455,0.5556982755661011,0.5476676320534781
50013,0.33631496606650274,3.681696961670613,0.582595267037573,256.9892272949219,3.624557536741501,3.5987902310423467,3.6614947211895914,3.613387657992565,0.15502817779685044,0.4965731994597186,0.3483986227434309,1.0971736907958984,0.5120308697223663,"{'md5sum': '3f47112c69fe36633d3d5c1f5b84cfed', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0,0.0034961224072620994,39.015663248653645,14.3334933780453,21.813298848212177,176,256,256,0.6944019268882703,10.318632916168395,9.496097724696371,17.47525833103245,10.929589118047884,20.856349495629622,20.965975290545146,31.11198725795793,1.0500000715255737,1.05078125,1.05078125,4.194549433159371,21.0577449798584,37.98633575439453,34.68764114379883,2752700.0,7.571198058128357,78.631103515625,22.83057403564453,28.95391917362754,141.2916259765625,461.884765625,351.3047180175781,10306.0,193.06003189086914,966.6565551757812,505.8852233886719,0.520481714869172,60.842071533203125,673.429443359375,670.3759765625,50926.0,572.0264129638672,785.64453125,64.96688079833984,1.2290994262260915,50.02153778076172,998.7218017578125,1000.0181884765625,158393.0,900.9689453125,1088.453369140625,57.2246208190918,0.21879644691944122,0.5475721955299377,0.5412107110023499,0.5748514944933926
50014,0.4306140270812756,2.985895717898121,0.572979324564669,233.31385803222656,3.6832960644310404,3.731961650542192,3.63786468401487,3.6800618587360594,0.19742801305933905,0.4697766995467716,0.33279528739388936,0.9407559037208557,0.47638958096504214,"{'md5sum': 'a68b0adf2cd51dbcbf0bf5063c802112', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0,0.0012552288753231529,30.206598741289703,14.131244735186879,21.974693907288323,176,256,256,1.2816857857117994,8.82700002934254,9.313862111936942,17.832900520756485,9.419970570186548,21.35715844542704,20.398780722496785,30.41921315187677,1.0500000715255737,1.05078125,1.05078125,0.9267576224315763,21.537153244018555,38.42891311645508,35.40993118286133,3108048.0,7.8937659740448005,78.89696502685544,21.987964630126953,66.29184447715579,125.86735534667969,360.53057861328125,309.67498779296875,15138.0,177.90040512084963,601.1787658691405,241.60739135742188,0.05934478175889035,77.99990844726562,706.3651733398438,702.1017456054688,25428.0,581.6469360351563,844.2584014892577,79.53868103027344,0.8617885051020973,50.28377914428711,998.0591430664062,1000.010498046875,151111.0,900.7875366210938,1085.721923828125,56.07653045654297,0.23094266653060913,0.5221261382102966,0.5206358432769775,0.5857137574421412
50015,0.45831568647855203,2.79001249237487,0.6222463946815998,129.63539123535156,3.735469101315737,3.690161653389591,3.724343197026022,3.7919024535315984,0.19581902284850897,0.4606568801218522,0.3435240970296389,1.2046916484832764,0.5980929136276245,"{'md5sum': '4dcf3edcf5649e3d6f1cbb3360a72c28', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0,0.0035567622870326643,30.23638982845142,13.974150705499742,20.627282696972372,176,256,256,1.127694208422256,8.508241360792107,8.093666886309409,14.645065089713862,6.47426283240254,15.214632801129866,14.582548434197582,22.058749669060337,1.0500000715255737,1.05078125,1.05078125,3.4085246848374764,29.700231552124023,53.769813537597656,47.9112663269043,2803973.0,11.86036491394043,115.83377075195307,33.66075134277344,88.38520211400886,111.26657104492188,339.2679748535156,293.5069885253906,17920.0,161.6282783508301,559.3358947753904,260.2645263671875,0.05946398702538902,79.8394546508789,694.3448486328125,689.7466430664062,20909.0,568.4310913085938,834.8734374999999,81.06612396240234,0.9435021416388887,62.364036560058594,1000.0390625,1000.020751953125,155718.0,887.306640625,1110.4475158691407,68.28358459472656,0.23822878301143646,0.5261334180831909,0.530440092086792,0.5309611440086398
50016,0.3902104514251065,3.2583194005780127,0.599631118751734,189.4033660888672,3.9439010852477505,3.9196378282339577,3.953582156133829,3.958483271375465,0.21232915836226687,0.43169840559586475,0.3559724360418684,0.8986120223999023,0.4434905409812926,"{'md5sum': 'e07fcd4b90ae37ac4912ecd8663f7723', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0,0.00404463983410168,22.825693127607337,11.946922697245524,17.298304132261368,176,256,256,1.3582304374203547,9.300762347901967,10.26006659777861,20.121207008013513,12.236676575592965,19.817683613632717,20.166175298316826,28.444165705724796,1.0500000715255737,1.05078125,1.05078125,2.1626696407931423,23.03280258178711,41.10037612915039,37.66779327392578,3483940.0,8.374695110321046,85.11742858886714,24.13204574584961,33.17775478850636,132.2444305419922,460.4424133300781,430.20806884765625,20477.0,210.8604949951172,637.8341430664063,316.7338562011719,0.1685086356504808,72.94142150878906,700.7088623046875,696.7355346679688,17051.0,585.5380859375,831.6150207519531,74.90946197509766,0.7704169924593738,45.40297317504883,998.6763916015625,1000.01904296875,214489.0,913.9958251953126,1077.2434814453125,49.69963836669922,0.20377591252326965,0.49999645352363586,0.521675169467926,0.5566827066180897
50017,0.6195337970879181,2.072612668191774,0.6267296300009556,106.8047866821289,3.8216428285514095,3.7019521287769046,4.0218646840148695,3.741111672862454,0.20907136609985147,0.43233785596306823,0.35859077793708033,1.2275151014328003,0.7115586519241335,"{'md5sum': '58a16705ef055424a13fd3449401202b', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0,0.004412216181506382,25.92020987631965,13.030270370671873,17.936519825997568,176,256,256,1.2226927022328178,7.177412724842278,6.7473889576921415,11.842061446001328,6.39006726827999,14.66153306887933,13.85255154109978,20.506054286140024,1.0500000715255737,1.05078125,1.05078125,10.503784837862836,31.94965934753418,58.94915771484375,49.919960021972656,3263306.0,10.460991859436035,138.41358947753906,43.08979034423828,55.642705446048446,133.43637084960938,353.89666748046875,311.6304931640625,24376.0,141.9776153564453,594.7501983642578,254.8670654296875,-0.042884311864341385,99.29801940917969,722.9207153320312,715.012939453125,17368.0,571.2212280273437,899.9067962646483,99.61700439453125,1.0899429817501574,77.28480529785156,1008.7246704101562,1000.0382690429688,186022.0,885.5646026611328,1160.0416870117185,84.44776153564453,0.22229811549186707,0.49920859932899475,0.5285836458206177,0.5866566845561418
50019,0.42262494249144966,2.9528965687960764,0.6306758920823029,143.04693603515625,3.9848530061006247,3.912637828710795,4.1338765799256505,3.9080446096654273,0.22732788245358213,0.4104897630330803,0.3621823545133376,1.2091935873031616,0.5140185803174971,"{'md5sum': 'f04dee401a34c41587b42cf1c409b939', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0007783603468645514,0.002404414464333703,22.29388680510609,12.527711465683078,17.074593764215457,176,256,256,2.2587523001703262,10.078272425260655,10.29885712887093,18.55954666118181,7.726286731392471,17.68225801805976,16.70488704622387,24.706116389219375,1.0500000715255737,1.05078125,1.05078125,213.68299221615297,26.517696380615234,48.43224334716797,43.561805725097656,3616857.0,10.473755073547364,99.32001342773435,36.37984085083008,68.36179001363526,120.10863494873047,340.98626708984375,312.7338562011719,25241.0,182.8870086669922,558.3439331054688,138.45150756835938,0.15724365600032808,69.42599487304688,717.6756591796875,715.7177734375,15286.0,603.6076812744141,838.4224243164062,71.01359558105469,0.5897966934662757,50.72709655761719,1000.4193115234375,1000.0197143554688,218077.0,911.875,1089.0081298828125,53.88156509399414,0.2023819386959076,0.47559481859207153,0.509833037853241,0.6134695324369078
50020,0.5766823378769752,2.2440945821023153,0.6124365481869465,161.7655487060547,3.7464374073655407,3.7872854562973663,3.8190536802973982,3.6329730855018587,0.21124085114443628,0.42601521126881203,0.3627439375867517,1.159834623336792,0.6087513327598573,"{'md5sum': 'ec13db89d9040de426e395e0439df00f', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.00024761398436390516,0.0026540607884159902,28.402717411516768,14.667071760974597,20.25355097567873,176,256,256,1.7922019482386822,7.403076053835021,8.227958866917414,15.488598598678534,8.042571883109412,17.565680998691146,16.58086913369593,24.13435451928724,1.0500000715255737,1.05078125,1.05078125,3.508301801428246,27.145957946777344,49.15116500854492,44.662017822265625,3065670.0,11.022003030776979,102.57449302673339,29.600202560424805,43.93168405502174,141.00982666015625,366.14141845703125,333.2486572265625,15380.0,168.6672035217285,617.8413574218748,185.93765258789062,-0.15609113579002676,98.76091003417969,735.765625,727.84423828125,14539.0,587.5519409179688,911.0228698730467,98.31307983398438,0.9373301689453291,58.19865417480469,1002.5775756835938,1000.0210571289062,175977.0,899.9723388671875,1112.8341552734373,64.5647964477539,0.22198428213596344,0.49878954887390137,0.5308350920677185,0.5370093061975767
50022,0.3740112947824111,3.3357949846021273,0.5967852359846413,188.85011291503906,3.925665500020793,3.8750473550809668,4.033094423791821,3.868854721189591,0.2005328084353021,0.4539317843411622,0.3455354072235357,0.9785566329956055,0.4922090649604798,"{'md5sum': '754f87917b46030885845b07d269c541', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",2.9544332513455098e-05,0.0012912512400904887,27.39425650544283,13.283560359552556,19.849200451094216,176,256,256,1.5794397195720775,9.420356026832263,9.451290263207943,17.354075043219485,12.165742965964482,19.329791757763868,19.968571183072868,28.41017882549026,1.0500000715255737,1.05078125,1.05078125,13.340537799777245,23.060352325439453,41.79121780395508,38.194725036621094,3381506.0,9.31995677947998,85.40385055541992,25.37293815612793,36.260278330917465,138.3217010498047,447.46002197265625,428.225830078125,21367.0,205.8315841674805,637.7104370117188,271.1188049316406,0.5178747354374984,67.83511352539062,685.9278564453125,680.3954467773438,26807.0,575.77841796875,813.1476013183593,72.22473907470703,0.9215703674591267,51.7076530456543,999.0433349609375,1000.0188598632812,178741.0,901.4450073242188,1090.735107421875,57.6242790222168,0.21412013471126556,0.521771252155304,0.5322973132133484,0.5631421365406842
50023,0.31386772822534065,3.994775087752359,0.5657491624342097,284.5605163574219,3.798340340157578,3.782018789989463,3.840580520446097,3.7724217100371744,0.17677145201774866,0.47261988844808267,0.35060865953416864,0.8701373934745789,0.4162295699119567,"{'md5sum': 'a73454a858c406eca57afc1cf106d918', 'mriqc_pred': 0, 'settings': {'testing': False}, 'software': 'mriqc', 'version': '0.9.6', 'warnings': {'large_rot_frame': True, 'small_air_mask': False}}",0.0,0.004303693083207754,31.014422478501576,13.197997848794351,19.76080624550548,176,256,256,1.0477580696876494,10.283756202882024,10.89820375326624,21.363096987229046,13.67816647675888,22.0720053095831,22.913457965190833,32.990202109230516,1.0500000715255737,1.05078125,1.05078125,5.707722131530767,19.858787536621094,35.57705307006836,32.66276168823242,3280678.0,7.225657415390015,73.03396873474121,20.97258186340332,38.02072263404372,137.58644104003906,462.640869140625,414.61871337890625,16994.0,200.1977310180664,645.3809143066405,395.708251953125,0.4644335415798082,61.331626892089844,672.32568359375,669.0565185546875,56157.0,571.1599731445312,785.5217407226562,65.05896759033203,0.884842094019382,42.54518127441406,998.5196533203125,1000.0137939453125,184336.0,919.193603515625,1072.0443725585938,46.810211181640625,0.21077267825603485,0.5321098566055298,0.5277010798454285,0.6277807023792322
